height,weight,highestEducation,wages,drinkingOrSmoke,Appearance,dressStyle,lovers,sports,tatoo,houses,hookUp,judgement
175.6,66.6,2,1,1,6,1,2,2,0,0,1,1
186.8,65.0,3,2,1,5,3,2,1,8,1,1,0
168.1,66.7,2,2,0,5,1,1,1,0,0,0,0
169.2,56.9,1,3,1,5,1,0,0,0,0,0,0
168.3,64.4,1,2,1,4,2,1,1,10,0,0,0
163.1,56.7,0,2,1,6,3,0,0,0,2,0,1
168.8,68.0,1,2,0,5,3,1,1,0,2,0,1
175.6,62.7,4,5,0,4,2,1,1,3,3,0,2
167.0,76.8,3,2,1,4,3,0,3,0,0,0,0
173.0,60.3,0,2,1,3,2,1,3,4,0,1,1
175.6,60.4,1,0,1,4,2,1,1,0,2,0,1
177.6,66.4,3,0,1,5,2,1,0,6,0,0,0
181.3,59.6,1,2,1,4,2,3,1,0,1,0,0
170.8,64.4,1,5,1,5,1,1,0,8,1,0,2
172.6,63.7,3,0,1,5,2,1,1,0,0,0,0
175.4,62.5,1,2,3,5,3,1,2,0,1,0,0
179.7,69.8,2,2,3,5,3,2,0,4,1,0,0
173.4,62.7,2,3,3,5,3,3,1,0,3,0,2
174.2,57.1,2,0,1,6,1,0,2,3,2,0,1
172.2,58.8,3,3,0,6,2,1,1,0,3,0,2
177.8,58.3,1,2,3,6,1,2,2,0,3,1,2
180.4,67.7,0,2,1,4,1,1,3,0,0,0,2
176.1,59.3,2,3,1,6,1,0,1,5,1,0,1
170.1,66.7,2,1,3,5,3,1,0,0,2,0,1
179.5,64.3,1,1,1,5,1,1,0,2,1,1,0
171.5,63.5,1,2,1,6,3,0,2,0,0,0,1
172.5,63.5,4,2,0,6,1,3,1,8,1,0,1
178.3,70.0,0,2,0,4,1,0,0,0,0,0,0
186.5,61.3,1,0,0,5,2,0,0,10,0,0,0
170.2,64.1,3,2,1,4,1,1,0,0,1,0,0
173.8,54.8,2,0,1,5,3,1,2,0,0,0,0
171.9,58.9,2,2,3,3,3,0,0,0,1,0,0
176.7,72.9,2,5,3,6,1,1,2,7,0,1,2
180.9,55.2,2,0,2,5,3,2,0,0,0,0,0
179.0,72.7,1,2,1,5,3,1,0,0,0,1,0
183.7,68.8,1,2,1,3,3,1,2,6,1,1,1
163.7,69.5,2,0,2,6,3,2,0,10,0,0,1
173.6,62.7,2,2,0,6,2,0,2,0,1,0,1
164.8,62.8,3,3,1,5,1,1,2,3,0,2,0
176.1,59.6,2,2,0,4,2,3,0,8,1,0,0
165.8,64.0,2,0,3,4,2,1,1,0,1,0,0
181.0,65.0,4,2,1,7,1,1,2,2,2,1,2
169.8,63.1,2,5,1,6,1,1,1,0,0,0,2
167.0,56.8,0,4,1,3,3,1,3,10,1,1,1
178.1,69.6,2,1,0,6,1,0,1,0,3,2,2
177.0,65.9,2,2,0,4,3,1,1,2,2,1,1
180.2,58.0,3,0,3,5,3,1,2,0,0,0,0
174.0,57.4,1,2,3,7,1,1,0,0,3,1,2
174.0,64.3,2,2,1,5,1,0,0,6,1,0,0
180.6,71.7,2,4,0,4,2,1,0,0,0,0,1
165.9,71.1,2,2,1,4,1,1,1,9,1,1,0
167.5,60.7,3,3,1,6,3,3,0,0,0,0,1
173.9,63.5,2,4,0,5,3,1,1,3,1,0,1
171.4,62.6,1,2,0,7,2,1,2,0,0,0,2
165.5,60.3,1,2,1,5,1,0,1,0,1,0,0
176.6,60.7,2,3,1,6,3,1,1,0,0,0,1
183.1,66.7,2,3,3,5,3,0,0,0,2,0,1
168.9,59.8,3,4,3,3,3,1,3,0,0,1,1
172.0,70.6,3,2,1,5,3,0,0,0,1,0,0
178.8,59.6,3,2,1,5,1,1,0,0,0,0,0
173.6,59.4,2,2,3,7,1,1,0,0,0,0,2
181.9,61.8,2,2,1,4,2,1,1,0,1,0,0
174.2,67.0,2,4,0,5,1,2,2,0,0,1,1
176.3,62.3,1,2,1,5,3,3,2,8,1,1,1
169.5,67.4,1,2,2,5,2,1,0,0,2,1,1
174.9,69.9,4,2,1,6,2,2,1,10,2,0,1
174.5,63.9,1,0,0,6,3,1,2,5,0,0,1
177.9,64.3,2,2,2,4,1,0,1,0,1,1,0
167.4,63.6,0,0,2,5,2,0,0,0,0,0,0
175.1,61.3,2,2,1,3,1,0,1,0,2,0,1
168.7,68.8,1,0,1,4,2,1,3,0,0,0,0
177.8,59.6,1,0,3,6,2,1,1,0,0,1,1
173.4,71.0,2,2,1,4,2,0,2,6,0,0,0
179.6,72.3,1,2,3,6,3,3,2,0,1,0,1
173.6,60.9,2,2,1,5,3,0,0,0,1,0,0
170.0,66.2,1,2,1,5,2,0,3,0,1,0,0
178.3,55.2,2,3,3,5,2,0,3,0,1,1,0
175.8,62.7,2,4,3,5,3,2,0,0,1,1,1
182.7,71.0,3,2,0,6,1,1,0,0,2,0,1
173.6,65.6,1,0,3,6,1,1,1,0,0,0,1
182.4,58.9,0,4,0,7,3,1,0,8,1,0,2
178.0,66.3,2,4,0,5,3,0,1,0,0,0,1
182.6,65.4,2,5,0,7,3,0,2,1,3,1,2
168.2,61.6,4,0,2,7,2,0,2,0,0,0,2
173.6,57.4,1,2,3,4,3,2,0,0,2,0,1
174.8,68.3,2,4,0,4,2,1,3,0,1,0,1
174.2,62.8,4,2,1,5,3,2,2,8,0,0,0
181.6,68.7,2,1,3,5,2,1,0,0,0,0,0
172.1,65.6,2,0,0,6,3,2,1,8,1,0,1
163.8,68.6,4,2,1,4,3,1,2,0,0,0,0
171.6,68.3,1,2,1,4,2,3,1,0,3,0,2
173.1,62.1,3,2,3,4,2,0,2,0,1,0,0
182.3,70.3,2,0,3,6,1,1,1,0,1,0,1
176.8,66.1,0,2,0,4,1,0,0,10,1,0,0
174.7,65.1,3,0,2,7,1,2,0,0,2,0,2
168.2,58.3,2,1,0,5,1,0,0,0,2,0,1
170.4,64.2,1,2,2,5,1,0,1,0,2,0,1
168.6,62.1,3,0,0,5,1,0,0,0,1,0,0
171.1,62.1,1,1,1,6,1,1,3,0,2,2,1
175.9,66.0,2,0,3,3,1,1,1,0,2,0,1
169.5,65.4,2,2,3,5,3,0,2,0,0,2,0
182.1,67.3,3,2,2,7,1,3,1,5,1,0,2
173.2,68.4,1,5,0,4,3,0,2,5,0,0,2
176.2,65.6,0,2,1,4,1,2,0,0,1,0,0
168.4,56.2,2,3,0,5,2,1,2,0,1,0,0
178.6,67.3,1,2,0,5,2,1,0,1,0,0,0
177.3,60.7,3,3,2,5,2,1,0,0,1,0,0
174.7,71.2,2,4,1,5,3,1,1,0,1,1,1
172.9,68.4,3,1,1,3,1,1,1,0,2,0,1
178.1,53.5,2,2,3,5,1,1,0,0,1,0,0
178.2,56.9,2,2,1,5,3,1,2,8,1,0,0
173.7,62.3,1,4,0,5,3,0,1,0,0,0,1
175.0,70.9,1,2,1,5,1,0,0,0,0,0,0
178.1,57.3,2,2,3,3,2,1,0,9,1,0,0
174.8,75.2,1,2,1,6,2,0,1,0,1,0,1
161.3,52.0,1,5,0,5,1,1,1,0,0,0,2
165.9,54.8,2,0,0,5,3,1,2,0,2,0,1
180.5,68.9,2,2,1,6,3,2,1,0,0,0,1
173.9,66.5,2,1,1,4,2,1,0,0,0,1,0
168.8,59.4,1,2,1,4,2,0,1,8,0,0,0
180.6,64.7,1,3,0,5,2,1,0,0,1,1,0
175.5,60.1,0,1,3,4,3,1,0,2,2,1,1
170.8,53.2,2,0,3,5,1,1,1,0,0,1,0
172.7,66.0,1,2,1,5,1,0,2,0,2,1,1
170.5,72.6,1,2,0,6,3,1,1,0,0,0,1
175.1,59.2,1,2,0,5,2,0,1,0,0,0,0
170.6,58.9,3,2,1,6,3,3,3,0,2,0,1
175.4,64.5,1,2,1,6,1,1,1,0,1,0,1
169.9,66.6,4,2,0,5,2,1,0,8,1,1,0
164.5,67.1,1,1,1,4,1,1,1,0,1,0,0
172.7,62.2,3,2,0,4,1,2,1,5,1,0,0
175.0,60.8,2,0,1,5,1,1,1,0,1,3,0
171.8,62.7,1,2,0,5,2,1,0,3,0,0,0
169.9,67.1,1,2,1,5,1,0,2,10,3,0,2
172.8,68.2,2,3,0,5,2,2,1,0,0,0,0
169.5,64.8,0,2,1,4,1,1,0,0,0,0,0
169.2,64.5,4,0,2,5,3,2,1,10,0,1,0
174.0,61.9,2,2,0,5,2,1,1,1,1,1,0
174.4,58.9,2,2,1,4,1,1,0,0,0,0,0
174.9,64.2,3,0,1,5,2,1,0,9,1,0,0
167.6,64.8,1,0,1,4,1,1,0,0,0,0,0
176.5,64.3,2,4,1,5,2,1,0,0,1,0,1
180.1,63.9,2,0,3,5,2,2,2,2,2,0,1
171.9,61.1,3,0,0,2,3,1,0,0,1,0,0
174.5,56.7,2,2,1,6,1,1,0,0,1,0,1
167.5,60.6,2,4,1,5,3,1,1,9,2,0,1
177.3,69.0,3,5,1,5,2,3,2,0,0,0,2
177.7,72.3,1,4,3,7,3,3,0,0,1,1,2
170.0,62.0,1,3,1,6,3,2,0,0,1,1,1
165.0,75.3,2,2,3,7,3,2,1,0,0,0,2
175.6,62.3,2,4,1,4,3,1,0,0,1,0,1
174.5,68.4,0,2,1,4,3,2,1,6,0,0,0
181.9,61.0,3,2,1,5,3,1,0,10,0,0,0
169.1,71.6,2,2,1,5,3,1,1,4,1,3,0
169.1,63.6,1,2,0,4,2,0,0,0,0,1,0
171.7,76.5,2,2,2,5,2,0,1,0,0,0,0
173.0,62.1,3,4,1,5,1,0,1,2,1,0,1
173.6,70.1,2,2,0,5,1,0,3,0,0,0,0
161.7,70.5,1,2,0,4,2,3,0,6,1,0,0
178.4,56.1,1,5,1,3,3,0,0,0,3,0,2
183.4,59.3,1,3,1,3,2,0,0,0,1,0,0
175.3,56.1,2,5,1,5,2,0,2,6,2,0,2
165.3,56.5,0,1,1,5,3,2,2,0,1,1,0
178.9,58.2,2,0,1,6,3,1,0,0,1,0,1
178.1,66.9,1,0,1,6,3,0,3,0,1,0,1
172.3,64.3,2,3,3,6,1,1,2,0,0,0,1
176.6,58.9,1,2,0,5,2,1,1,0,1,1,0
173.6,65.0,3,2,3,5,2,0,1,0,2,0,1
175.3,54.7,0,2,1,4,1,1,0,0,0,1,0
177.6,72.8,4,5,1,5,1,1,1,0,0,0,2
171.4,70.7,2,1,3,5,2,2,1,0,0,0,0
176.0,58.8,2,2,1,5,3,0,1,0,0,0,0
176.5,65.5,0,2,1,4,1,1,1,0,3,0,2
177.5,70.9,1,2,3,4,2,2,3,0,1,0,0
177.8,52.8,1,3,3,5,1,0,1,8,0,0,0
170.0,65.4,0,1,3,5,3,1,0,0,1,1,0
173.1,69.6,3,3,0,5,1,0,2,8,2,2,1
174.5,58.1,2,5,1,6,2,0,1,0,0,0,2
171.3,65.9,1,2,1,5,2,1,0,0,2,0,1
178.0,68.8,2,1,1,6,1,2,1,0,1,0,1
176.8,52.7,1,0,2,6,1,1,1,0,0,2,1
175.7,62.3,1,4,0,5,2,3,0,0,1,1,1
173.7,62.5,2,0,1,4,1,0,2,0,0,0,0
177.0,62.0,3,2,0,6,3,1,1,0,2,1,1
168.6,61.5,2,2,1,5,1,0,2,0,1,0,0
174.7,64.0,2,2,0,6,1,1,2,0,0,0,1
179.4,60.4,3,2,3,5,3,0,1,10,2,0,1
169.2,62.0,1,2,1,5,2,1,1,0,3,1,2
178.5,59.2,2,2,0,4,3,3,1,10,0,0,0
177.0,61.1,2,1,3,5,1,1,2,0,2,0,1
165.0,59.1,3,2,1,6,1,1,0,0,2,1,1
165.4,59.3,0,2,3,5,1,1,0,4,3,0,2
181.8,66.3,0,0,1,5,2,0,1,0,2,0,1
172.6,57.9,0,2,2,6,3,2,0,1,1,0,1
164.7,63.4,2,2,0,4,1,1,2,0,0,0,0
163.0,58.6,1,2,0,5,3,2,0,0,0,0,0
181.0,71.0,1,2,0,5,1,0,1,0,2,0,1
163.9,61.0,0,2,0,6,1,0,1,5,1,1,1
176.2,68.8,2,2,0,5,2,1,0,0,0,0,0
176.0,67.1,1,1,0,6,1,1,1,0,1,1,1
166.2,66.0,0,2,0,6,2,0,3,0,1,0,1
181.8,64.5,3,2,3,6,2,0,2,0,0,0,1
174.2,60.8,1,4,3,4,3,1,0,0,0,0,1
176.9,62.9,2,2,1,4,3,2,1,10,1,0,0
161.8,62.8,0,3,1,5,2,1,3,7,2,0,1
176.1,63.9,2,0,0,5,2,2,1,0,0,0,0
178.5,64.9,1,2,3,5,1,1,0,0,0,0,0
170.4,60.3,1,1,3,4,2,1,3,0,0,0,0
168.7,64.9,3,1,1,5,1,0,3,0,1,0,0
174.8,67.8,2,2,0,6,1,2,0,0,2,0,1
179.2,68.1,1,2,1,3,2,1,0,0,1,1,0
171.0,67.4,3,2,1,5,3,0,0,0,0,0,0
165.0,66.7,1,2,0,5,1,1,1,0,1,0,0
173.4,73.5,2,3,0,5,3,0,2,5,0,0,0
172.9,60.4,1,2,1,5,1,0,1,2,1,0,0
181.7,58.1,1,2,1,6,2,1,2,0,0,0,1
165.1,61.7,1,2,1,4,3,1,1,0,0,0,0
173.8,59.8,2,4,0,5,2,1,0,0,0,0,1
173.6,71.5,2,5,1,5,1,0,1,0,1,1,2
169.6,64.7,2,1,1,4,2,1,0,0,2,1,1
169.2,65.8,3,3,3,4,1,2,2,3,2,0,1
171.5,65.0,2,2,3,5,1,1,1,0,1,0,0
172.6,69.3,2,2,0,5,2,1,2,0,1,1,1
169.1,65.5,1,2,1,4,3,3,0,0,1,0,0
179.3,65.4,2,2,3,4,3,1,2,1,1,0,0
166.0,64.3,1,2,0,6,1,0,1,0,1,1,1
179.0,64.7,2,3,3,4,1,0,2,2,1,1,0
174.5,65.4,0,2,1,5,1,0,2,1,1,0,0
172.6,59.4,3,2,1,5,2,0,1,0,1,0,0
179.4,63.0,4,4,1,5,1,2,1,0,1,0,1
179.7,56.9,2,0,1,6,1,1,3,0,1,1,1
174.4,66.7,1,1,1,6,1,0,0,0,0,1,1
175.2,58.3,1,2,0,4,2,0,2,3,1,1,1
178.7,69.9,2,0,1,6,2,1,0,1,1,0,1
171.1,68.0,2,4,1,5,2,2,3,8,0,0,1
171.6,61.7,1,0,0,5,1,0,1,3,0,1,0
178.6,59.6,1,1,1,5,1,0,2,6,0,1,1
171.5,70.9,3,2,2,5,2,0,1,0,0,0,0
180.5,72.6,2,4,1,4,2,3,1,0,2,0,1
171.5,56.4,3,1,3,5,1,1,2,0,0,1,0
174.6,65.9,3,2,1,4,1,1,0,0,2,1,1
188.7,64.7,2,2,3,6,3,1,0,7,0,0,1
171.9,56.6,2,2,0,5,1,0,3,3,1,0,0
167.6,55.8,2,2,3,4,3,0,2,5,2,0,1
164.6,67.9,2,2,3,2,2,1,1,0,0,0,0
179.2,63.1,2,4,0,5,3,2,2,10,0,0,1
182.9,63.1,1,4,1,5,3,0,1,0,1,0,1
166.7,68.7,2,2,1,6,3,1,0,0,0,1,1
174.0,64.3,2,4,1,6,1,0,2,0,0,0,1
172.1,68.9,2,2,0,6,3,1,0,3,3,0,2
176.5,62.5,1,3,1,4,1,1,2,0,2,0,1
185.2,71.2,1,4,3,6,3,1,1,9,0,0,1
168.7,71.7,2,5,1,5,1,2,3,0,0,0,2
175.0,58.6,2,2,0,5,2,2,3,8,0,0,0
181.6,66.1,3,4,3,5,1,3,0,0,1,0,1
169.6,68.2,1,4,1,3,1,1,2,0,1,0,1
182.7,66.4,3,2,1,5,2,1,0,0,1,1,0
173.4,68.0,2,2,0,6,2,1,2,9,0,1,1
181.0,61.2,2,2,3,6,3,2,1,0,1,0,1
173.1,67.0,2,2,3,6,2,1,2,0,2,0,1
166.2,56.1,2,2,1,6,3,0,1,0,1,1,1
175.5,57.7,3,4,1,7,1,0,1,0,0,0,2
169.1,61.4,3,2,1,3,1,1,0,0,1,0,0
174.0,69.1,4,0,1,4,2,1,0,0,1,1,0
171.2,61.3,2,4,2,5,2,1,0,2,1,1,1
177.7,66.3,1,2,0,5,2,3,1,9,0,0,0
168.3,63.0,1,4,3,6,2,0,1,7,2,0,1
183.0,59.5,2,3,1,4,1,3,0,0,1,2,0
170.4,59.8,2,2,1,4,3,1,0,6,0,0,0
178.1,57.5,1,0,0,5,2,1,1,4,1,1,0
177.4,64.0,2,1,0,4,1,3,1,0,1,3,0
177.4,53.2,3,4,1,5,3,0,0,0,2,0,1
170.2,54.9,1,2,1,5,3,0,3,0,0,0,0
173.1,69.0,2,2,3,5,2,1,2,0,0,1,0
176.7,66.9,1,5,1,4,1,0,1,0,1,0,2
166.5,58.6,2,2,3,6,1,2,1,0,2,1,1
176.1,67.9,1,2,1,5,2,1,1,10,0,0,0
172.4,64.8,2,2,3,5,1,0,0,0,3,1,2
176.8,58.4,3,0,1,4,3,0,0,4,1,0,0
170.7,74.1,2,1,1,5,1,0,1,0,0,0,0
168.0,60.9,2,1,2,6,3,1,0,0,0,1,1
171.7,72.4,1,2,0,3,2,0,1,0,0,1,0
178.7,61.5,3,2,3,6,3,0,1,0,1,1,1
182.1,72.5,0,2,0,4,3,0,3,0,0,1,2
184.7,69.7,2,2,3,4,3,1,1,0,2,0,1
173.4,75.1,3,2,1,4,1,0,1,0,0,1,0
178.4,62.3,3,2,3,5,2,1,1,0,2,1,1
173.0,67.6,3,2,0,7,2,2,2,0,1,0,2
174.1,69.6,2,4,3,7,1,1,3,0,2,1,2
185.3,60.7,3,1,1,2,2,1,3,0,3,0,2
177.7,59.5,1,2,1,4,2,0,0,0,2,0,1
174.2,64.8,3,0,0,6,2,2,2,0,1,1,1
182.5,61.2,1,2,1,6,1,1,0,9,0,0,1
173.0,67.8,3,3,3,4,2,2,2,0,0,0,0
177.2,60.7,1,2,0,3,2,1,0,0,1,1,0
168.0,71.8,2,0,0,5,1,1,0,0,2,0,1
172.2,57.3,2,3,1,5,3,2,0,6,3,0,2
170.7,69.4,3,3,0,6,1,1,0,0,0,1,1
176.0,65.5,2,2,0,5,1,0,1,5,0,1,0
174.1,58.4,2,2,1,3,2,1,0,0,0,0,0
174.8,60.4,4,2,0,6,3,3,2,0,1,0,1
180.1,61.4,2,2,3,4,1,0,1,0,2,1,1
175.3,67.3,1,2,0,5,3,1,1,0,1,1,0
181.1,65.1,4,2,1,4,1,0,3,0,1,0,2
167.9,59.2,1,3,0,5,1,1,2,0,2,1,1
177.7,64.9,2,2,1,1,1,1,2,0,1,0,0
170.5,57.5,1,2,1,3,2,2,2,4,0,0,0
178.0,63.1,2,4,1,4,2,0,0,0,0,0,1
176.4,68.6,2,5,2,4,2,0,1,0,2,0,2
178.5,60.2,2,2,3,6,2,1,0,10,1,0,1
178.5,66.3,1,5,1,5,1,1,3,4,1,0,2
179.6,64.3,2,2,1,7,3,0,1,0,0,0,2
174.1,66.1,2,2,3,6,3,1,1,2,0,0,1
173.4,69.7,1,2,1,5,1,1,3,0,1,0,0
174.8,72.3,2,3,1,5,3,1,3,0,2,0,1
170.3,66.9,2,2,3,5,3,0,1,0,0,1,0
172.1,70.6,2,0,1,5,1,0,2,0,1,1,0
181.4,65.1,2,1,2,5,3,1,0,0,1,0,0
165.5,58.0,2,3,0,7,2,1,0,0,0,0,2
173.2,55.3,0,2,0,6,1,0,1,9,0,0,1
175.1,55.2,2,1,0,4,3,1,2,4,2,0,1
170.2,55.3,2,0,0,5,2,1,3,4,1,0,0
168.9,76.6,2,4,1,6,3,2,1,0,0,0,1
178.7,60.1,2,4,1,5,2,1,1,0,0,0,1
175.9,64.3,3,3,3,6,2,0,1,1,1,1,1
168.9,59.2,2,1,1,4,2,0,2,0,1,0,0
176.3,60.4,3,1,1,5,3,1,0,0,0,0,0
170.1,68.0,2,2,1,5,2,0,1,0,1,0,0
165.1,63.7,1,4,1,5,1,0,1,0,2,0,1
173.7,65.1,2,2,1,6,3,0,1,8,0,0,1
182.0,66.5,3,2,1,6,2,1,1,0,2,0,1
182.8,59.3,2,2,3,5,1,2,0,0,0,0,0
169.9,64.6,3,0,1,7,3,3,1,9,1,0,2
177.0,65.7,3,2,1,4,2,0,1,0,2,0,1
178.2,74.8,2,3,1,6,1,0,0,0,0,1,1
178.0,62.3,4,0,1,5,2,2,0,0,1,0,0
179.9,66.5,2,0,1,6,2,1,1,0,1,0,1
172.6,60.7,2,2,1,4,3,2,2,0,0,0,0
179.2,65.2,1,5,0,5,1,0,1,7,0,0,2
181.3,60.3,1,4,0,5,2,2,2,0,2,0,1
172.4,56.2,0,1,1,4,2,2,0,0,1,0,0
182.9,66.5,1,0,3,6,1,1,0,6,0,0,1
166.0,58.1,3,2,3,4,3,1,0,7,0,0,0
170.2,59.7,1,2,0,9,2,0,1,0,1,1,2
173.6,62.4,2,2,0,3,2,1,0,0,1,0,0
177.2,64.7,2,0,1,4,1,1,1,5,1,0,0
166.7,67.2,0,2,1,4,2,0,0,4,1,1,0
174.1,62.0,3,3,3,4,3,1,1,0,1,0,0
180.3,67.7,3,2,2,6,2,1,2,0,1,0,1
176.6,60.9,2,3,1,5,2,0,0,0,2,0,1
172.1,61.9,2,5,0,4,3,1,0,0,2,0,2
173.3,62.4,1,2,1,6,3,0,1,4,1,0,1
174.4,60.4,1,2,2,6,2,2,1,10,1,0,1
176.6,58.5,2,2,1,6,2,1,0,0,1,0,1
174.5,71.9,2,3,1,5,3,1,1,0,1,0,0
175.0,63.8,2,0,1,6,1,1,2,1,2,3,1
175.4,55.9,3,0,1,6,2,0,1,0,1,0,1
178.6,61.0,3,3,3,3,3,1,0,3,1,1,0
171.9,71.7,4,1,0,4,1,0,1,0,2,0,1
173.6,62.2,1,2,2,4,2,1,1,6,0,0,0
185.2,68.1,2,2,2,4,1,1,1,0,0,0,0
178.6,59.6,1,1,3,6,1,1,1,3,0,0,1
170.4,74.2,4,2,0,4,2,0,2,4,0,0,0
177.8,63.3,2,0,3,4,3,1,1,9,2,1,1
163.8,57.7,1,0,1,5,2,0,3,0,2,1,1
172.1,61.6,1,2,3,4,1,1,1,0,1,0,0
184.1,59.2,1,0,1,4,1,0,1,0,0,0,0
178.6,64.1,0,2,1,6,1,0,0,8,1,0,1
170.5,65.0,1,2,3,7,2,2,0,0,1,0,2
167.8,66.3,1,2,1,5,1,0,1,9,0,0,0
170.3,69.5,2,2,3,4,1,0,0,0,2,0,1
180.8,64.8,4,2,3,3,1,0,0,4,0,1,0
169.7,63.0,2,2,2,5,2,1,2,6,1,1,0
175.1,68.4,3,2,3,4,2,0,0,0,1,0,0
180.1,62.9,2,4,3,4,2,1,1,0,0,0,1
173.0,60.0,2,4,1,6,2,2,0,0,0,0,1
177.7,74.3,4,2,1,3,2,1,2,0,0,0,0
167.7,60.6,2,2,1,5,3,1,0,0,0,0,0
177.2,63.7,1,2,0,4,1,2,0,0,3,0,2
182.5,63.6,3,2,1,3,3,1,0,6,1,1,0
175.3,64.6,1,3,3,5,3,1,3,0,0,0,0
172.3,54.5,1,0,3,5,1,1,2,0,0,1,0
176.5,61.5,2,5,1,6,2,1,0,0,1,0,2
185.6,61.5,4,2,1,5,3,0,1,0,1,0,0
171.5,58.8,1,0,1,5,2,1,1,0,0,0,0
176.6,76.6,2,0,3,5,3,0,2,0,2,1,1
179.2,56.5,0,4,3,7,2,0,0,0,1,0,2
169.9,66.4,3,2,1,6,2,0,1,0,1,1,1
169.9,59.6,1,2,0,5,3,2,2,0,1,0,0
180.0,65.6,2,2,2,5,2,3,0,7,0,0,0
174.2,65.0,1,2,1,5,3,2,1,6,1,1,0
170.1,57.9,1,2,1,5,3,1,3,0,1,0,0
177.9,60.4,2,4,1,6,1,1,0,0,1,2,1
165.4,70.1,2,2,3,6,1,2,2,0,2,0,1
168.2,64.5,2,4,3,4,1,1,0,0,0,0,1
173.7,63.2,2,1,1,4,1,1,1,0,2,0,1
174.7,57.9,0,2,2,4,3,1,0,0,0,0,0
170.9,72.6,2,2,1,5,1,0,2,0,0,0,0
167.5,64.9,1,4,0,2,3,1,1,2,2,0,1
170.8,75.2,2,2,0,4,3,2,0,0,1,1,0
168.7,63.9,0,5,1,7,3,2,0,0,0,0,2
170.1,61.9,2,1,1,6,2,1,1,4,0,0,1
175.3,65.0,1,2,1,5,2,1,3,9,0,0,0
174.1,65.3,2,2,0,6,1,0,0,0,1,0,1
168.0,71.6,1,2,1,6,3,0,1,0,0,1,1
182.0,65.1,2,0,0,5,1,1,1,0,0,0,0
175.6,67.2,3,3,2,6,2,0,1,3,0,0,1
178.2,69.8,3,2,3,4,3,2,3,0,2,1,1
172.9,58.9,2,2,1,6,3,3,0,0,1,0,1
170.7,70.9,1,1,3,6,3,2,2,5,0,0,1
171.6,54.4,2,5,2,4,2,1,1,0,1,0,2
168.9,72.6,2,2,0,5,2,0,0,0,1,3,0
178.5,64.1,3,3,3,5,2,1,0,0,0,0,0
167.5,65.6,3,2,1,5,1,1,2,0,2,0,1
174.3,65.4,2,5,2,5,3,3,0,0,2,0,2
172.2,55.9,2,2,3,6,3,1,1,0,1,0,1
169.6,65.5,1,2,1,5,2,1,1,0,0,0,0
174.3,73.6,2,2,1,6,1,2,0,0,0,0,1
169.2,62.2,2,2,0,5,1,1,1,5,1,0,0
175.2,65.6,2,1,1,5,2,0,0,7,1,0,0
177.5,68.8,2,2,3,4,2,1,2,4,0,1,0
170.1,57.7,3,2,3,5,2,1,3,0,3,1,2
166.5,58.4,3,2,1,5,2,1,3,0,0,1,0
176.8,71.7,2,5,1,6,1,2,3,0,1,1,2
179.1,61.0,1,0,1,5,2,1,1,10,1,2,0
165.0,62.1,2,2,0,4,3,1,1,4,2,0,1
178.5,69.0,2,2,1,5,3,1,0,0,1,0,0
167.6,66.7,3,2,1,3,1,1,3,0,1,0,0
167.0,59.9,1,2,0,5,1,0,1,5,2,0,1
170.6,67.1,4,2,1,8,2,0,2,10,1,0,2
166.9,62.6,3,0,3,4,2,2,1,2,3,0,2
166.7,55.6,2,1,3,4,3,2,1,0,3,0,2
175.0,60.3,2,0,1,5,2,1,2,0,1,0,0
178.6,68.5,2,2,1,6,3,1,0,3,2,0,1
177.7,67.5,2,2,1,5,3,1,0,2,2,0,1
175.9,68.4,1,0,1,7,1,1,0,0,1,0,2
170.9,62.9,3,2,3,7,1,0,0,8,1,1,2
173.4,62.0,2,4,1,4,3,3,0,0,1,0,1
178.6,64.6,1,4,1,6,3,0,0,0,1,0,1
177.5,60.1,2,4,1,4,1,1,0,0,0,0,1
175.4,65.0,1,1,0,5,1,1,1,6,1,1,0
183.8,69.9,4,2,0,6,2,1,0,0,2,0,1
173.3,62.3,2,2,0,4,1,0,2,0,0,1,1
166.9,56.0,4,1,3,5,2,0,1,8,3,0,2
168.8,71.6,2,2,1,5,1,1,3,9,1,0,0
169.8,64.7,3,3,2,4,3,0,3,0,2,3,1
178.2,63.4,3,0,1,5,2,0,1,0,0,0,0
175.7,55.8,2,2,1,5,1,2,2,0,3,0,2
167.6,71.1,3,2,3,4,2,0,1,0,1,0,0
170.1,63.9,1,2,1,7,1,1,1,0,1,0,2
179.7,69.0,3,3,1,5,3,0,0,7,2,0,1
170.4,69.5,2,1,1,6,1,0,0,0,0,0,1
166.3,58.1,2,1,1,8,2,0,2,0,0,0,2
179.1,61.8,2,5,3,5,2,1,3,9,1,0,2
179.1,62.3,2,2,1,5,2,1,1,0,1,3,0
173.0,68.3,1,0,1,5,1,1,0,0,0,0,0
175.2,53.9,2,2,3,6,1,1,1,0,1,0,1
181.0,70.9,2,0,1,6,3,1,3,6,0,1,2
173.9,67.9,2,0,2,4,3,0,1,7,1,0,0
175.0,62.2,2,2,2,5,2,1,0,6,0,0,0
178.0,61.3,1,1,3,3,2,0,1,3,0,0,0
166.9,62.6,2,3,1,4,1,0,1,10,1,0,0
171.5,61.4,1,3,0,4,2,2,2,0,1,1,1
171.0,64.6,3,2,3,6,1,1,2,0,2,0,1
